id,date,close, diff ,tday,ctry,band,,
BRA,8/10/2007,52638, 0.39 ,29,138,5,,
CAN,5/6/2008,18.05, 0.39 ,220,153,5,,
FRA,5/7/2008,5075.31, 0.39 ,221,97,5,,
USA,9/27/2007,1531.38, 0.39 ,63,161,5,,
MEX,4/16/2008,31910.21, 0.39 ,206,167,5,,
IND,3/19/2009,9001.75, 0.39 ,446,26,5,,
FRA,12/23/2008,3128.41, 0.39 ,385,97,5,,
IND,10/3/2007,17847.04, 0.39 ,67,26,5,,
ITA,10/9/2007,41074, 0.39 ,71,101,5,,
DEU,2/5/2009,4510.49, 0.39 ,416,99,5,,
USA,5/28/2008,1390.84, 0.40 ,236,161,5,,
DEU,8/20/2007,7407.53, 0.40 ,35,99,5,,
IND,4/17/2009,11023.09, 0.40 ,467,26,5,,
BRA,8/11/2008,54720, 0.40 ,289,138,5,,
IND,6/12/2008,15250.2, 0.40 ,247,26,5,,
ITA,11/30/2007,38975, 0.40 ,109,101,5,,
MEX,9/4/2007,30932.71, 0.40 ,46,167,5,,
USA,5/14/2008,1408.66, 0.40 ,226,161,5,,
FRA,10/9/2007,5861.93, 0.40 ,71,97,5,,
FRA,5/4/2009,3237.97, 0.40 ,478,97,5,,
ITA,6/13/2008,30942, 0.41 ,248,101,5,,
USA,7/23/2008,1282.19, 0.41 ,276,161,5,,
CHN,10/9/2007,5715.89, 0.41 ,71,13,5,,
DEU,12/20/2007,7869.19, 0.41 ,123,99,5,,
MEX,1/11/2008,28723.82, 0.41 ,138,167,5,,
USA,8/15/2008,1298.2, 0.41 ,293,161,5,,
JPN,6/22/2009,9826.27, 0.41 ,513,9,5,,
BRA,7/24/2008,57434, 0.41 ,277,138,5,,
AUS,8/1/2008,4978, 0.41 ,283,6,5,,
IND,11/21/2007,18602.62, 0.41 ,102,26,5,,
DEU,9/30/2008,5831.02, 0.41 ,325,99,5,,
FRA,2/24/2009,2708.05, 0.41 ,429,97,5,,
USA,7/25/2008,1257.76, 0.42 ,278,161,5,,
DEU,4/28/2008,6925.33, 0.42 ,214,99,5,,
JPN,1/6/2009,9080.84, 0.42 ,394,9,5,,
AUS,12/7/2007,6714, 0.42 ,114,6,5,,
ITA,12/22/2008,19222, 0.42 ,384,101,5,,
ITA,6/22/2009,18541.3, 0.42 ,513,101,5,,
CAN,12/12/2007,16.81, 0.42 ,117,153,5,,
DEU,5/22/2008,7070.33, 0.42 ,232,99,5,,
DEU,1/8/2008,7849.99, 0.42 ,135,99,5,,
CAN,12/13/2007,16.74, 0.42 ,118,153,5,,
BRA,4/4/2008,64446, 0.42 ,198,138,5,,
DEU,4/27/2009,4694.07, 0.42 ,473,99,5,,
CAN,3/11/2008,16.55, 0.42 ,180,153,5,,
USA,9/6/2007,1478.55, 0.43 ,48,161,5,,
MEX,10/12/2007,32473.47, 0.43 ,74,167,5,,
ITA,9/27/2007,40059, 0.43 ,63,101,5,,
JPN,6/24/2009,9590.32, 0.43 ,515,9,5,,
IND,1/12/2009,9110.05, 0.43 ,398,26,5,,
ITA,6/20/2008,29854, 0.43 ,253,101,5,,
FRA,12/10/2008,3320.31, 0.43 ,376,97,5,,
MEX,6/29/2009,24473.53, 0.43 ,518,167,5,,
AUS,6/17/2009,3904.2, 0.43 ,510,6,5,,
FRA,7/16/2007,6125.6, 0.43 ,10,97,5,,
AUS,6/26/2009,3899.5, 0.43 ,517,6,5,,
BRA,9/13/2007,54908, 0.43 ,53,138,5,,
USA,8/2/2007,1472.2, 0.44 ,23,161,5,,
BRA,2/17/2009,39847, 0.44 ,424,138,5,,
BRA,1/4/2008,61037, 0.44 ,133,138,5,,
ITA,9/10/2008,28064, 0.44 ,311,101,5,,
MEX,1/14/2009,20369.23, 0.44 ,400,167,5,,
IND,11/15/2007,19784.89, 0.44 ,98,26,5,,
FRA,8/11/2008,4538.49, 0.44 ,289,97,5,,
USA,9/5/2008,1242.31, 0.44 ,308,161,5,,
DEU,9/6/2007,7621.72, 0.44 ,48,99,5,,
IND,3/26/2008,16086.83, 0.45 ,191,26,5,,
FRA,5/5/2008,5063.36, 0.45 ,219,97,5,,
FRA,11/26/2007,5458.39, 0.45 ,105,97,5,,
CAN,1/30/2009,11.26, 0.45 ,412,153,5,,
DEU,9/26/2007,7804.15, 0.45 ,62,99,5,,
USA,7/19/2007,1553.08, 0.45 ,13,161,5,,
USA,4/10/2008,1360.55, 0.45 ,202,161,5,,
IND,5/26/2008,16348.5, 0.45 ,234,26,5,,
USA,11/20/2007,1439.7, 0.45 ,101,161,5,,
MEX,11/8/2007,29289.72, 0.45 ,93,167,5,,
DEU,12/27/2007,8038.6, 0.45 ,128,99,5,,
AUS,7/20/2007,6456.7, 0.45 ,14,6,5,,
MEX,7/3/2008,28465.55, 0.45 ,262,167,5,,
JPN,5/13/2009,9340.49, 0.45 ,485,9,5,,
MEX,4/7/2009,20623.42, 0.45 ,459,167,5,,
CHN,11/20/2007,5293.7, 0.45 ,101,13,5,,
IND,8/29/2008,14564.53, 0.46 ,303,26,5,,
BRA,10/24/2007,62625, 0.46 ,82,138,5,,
MEX,6/2/2008,31636.21, 0.46 ,239,167,5,,
DEU,2/4/2008,7000.49, 0.46 ,154,99,5,,
MEX,2/11/2009,19446.65, 0.46 ,420,167,5,,
FRA,12/10/2007,5750.92, 0.46 ,115,97,5,,
MEX,4/3/2008,31689.61, 0.46 ,197,167,5,,
USA,4/15/2008,1334.43, 0.46 ,205,161,5,,
USA,9/21/2007,1525.75, 0.46 ,59,161,5,,
FRA,11/6/2007,5709.42, 0.46 ,91,97,5,,
AUS,1/2/2009,3655.7, 0.46 ,392,6,5,,
CAN,12/2/2008,10.86, 0.46 ,370,153,5,,
MEX,10/10/2007,32129.4, 0.46 ,72,167,5,,
MEX,3/6/2009,17043.44, 0.47 ,437,167,5,,
AUS,9/20/2007,6400.9, 0.47 ,58,6,5,,
FRA,10/18/2007,5767.24, 0.47 ,78,97,5,,
BRA,3/13/2008,62280, 0.47 ,182,138,5,,
DEU,4/15/2008,6585.05, 0.47 ,205,99,5,,
USA,7/25/2007,1518.09, 0.47 ,17,161,5,,
DEU,5/12/2008,7035.95, 0.47 ,224,99,5,,
CAN,10/1/2007,17.16, 0.47 ,65,153,5,,
BRA,7/4/2008,59365, 0.47 ,263,138,5,,
CAN,9/27/2007,17.09, 0.47 ,63,153,5,,
BRA,7/13/2007,57644, 0.47 ,9,138,5,,
CHN,3/11/2008,4165.88, 0.47 ,180,13,5,,
USA,10/12/2007,1561.8, 0.48 ,74,161,5,,
CHN,5/25/2009,2610.01, 0.48 ,493,13,5,,
DEU,2/9/2009,4666.82, 0.48 ,418,99,5,,
ITA,2/18/2009,16580, 0.48 ,425,101,5,,
IND,1/11/2008,20827.45, 0.48 ,138,26,5,,
BRA,12/3/2008,35297, 0.48 ,371,138,5,,
JPN,8/15/2008,13019.41, 0.48 ,293,9,5,,
CAN,12/3/2007,16.63, 0.48 ,110,153,5,,
CAN,6/2/2008,18.66, 0.48 ,239,153,5,,
FRA,4/14/2009,3000.22, 0.48 ,464,97,5,,
JPN,1/9/2008,14599.16, 0.49 ,136,9,5,,
CHN,11/26/2008,1897.88, 0.49 ,366,13,5,,
FRA,1/15/2008,5250.82, 0.49 ,140,97,5,,
USA,7/23/2007,1541.57, 0.49 ,15,161,5,,
DEU,11/18/2008,4579.47, 0.49 ,360,99,5,,
FRA,9/13/2007,5565.97, 0.49 ,53,97,5,,
DEU,7/13/2007,8092.77, 0.49 ,9,99,5,,
CHN,10/26/2007,5589.63, 0.49 ,84,13,5,,
USA,12/20/2007,1460.12, 0.49 ,123,161,5,,
FRA,3/19/2008,4555.95, 0.49 ,186,97,5,,
DEU,12/10/2007,8033.36, 0.49 ,115,99,5,,
FRA,4/2/2008,4911.97, 0.49 ,196,97,5,,
AUS,7/9/2007,6429.5, 0.50 ,5,6,5,,
USA,4/17/2009,869.6, 0.50 ,467,161,5,,
ITA,1/22/2009,17369, 0.50 ,406,101,5,,
DEU,2/8/2008,6767.28, 0.50 ,158,99,5,,
AUS,4/27/2009,3690, 0.50 ,473,6,5,,
DEU,2/19/2008,7002.29, 0.50 ,165,99,5,,
CHN,8/7/2007,4651.23, 0.50 ,26,13,5,,
ITA,6/23/2008,29727, 0.50 ,254,101,5,,
CAN,6/8/2009,14.04, 0.50 ,503,153,5,,
AUS,2/9/2009,3445.8, 0.50 ,418,6,5,,
CHN,8/22/2007,4980.08, 0.50 ,37,13,5,,
JPN,5/8/2009,9432.83, 0.50 ,482,9,5,,
DEU,1/21/2009,4261.15, 0.50 ,405,99,5,,
FRA,3/27/2008,4719.53, 0.50 ,192,97,5,,
ITA,9/2/2008,29208, 0.51 ,305,101,5,,
BRA,4/3/2009,44391, 0.51 ,457,138,5,,
MEX,10/24/2007,32048.18, 0.51 ,82,167,5,,
CHN,3/2/2009,2093.45, 0.51 ,433,13,5,,
AUS,9/14/2007,6315.7, 0.51 ,54,6,5,,
ITA,9/23/2008,27067, 0.51 ,320,101,5,,
USA,3/13/2008,1315.48, 0.51 ,182,161,5,,
BRA,3/27/2008,60762, 0.51 ,192,138,5,,
MEX,3/23/2009,20346.43, 0.51 ,448,167,5,,
ITA,4/21/2008,33663, 0.51 ,209,101,5,,
IND,4/22/2008,16783.87, 0.51 ,210,26,5,,
BRA,10/30/2008,37449, 0.52 ,347,138,5,,
CHN,1/11/2008,5484.68, 0.52 ,138,13,5,,
DEU,10/31/2007,8019.22, 0.52 ,87,99,5,,
JPN,12/7/2007,15956.37, 0.52 ,114,9,5,,
JPN,12/17/2008,8612.52, 0.52 ,381,9,5,,
MEX,10/24/2008,16978.84, 0.52 ,343,167,5,,
CHN,12/15/2008,1964.37, 0.52 ,379,13,5,,
CHN,7/26/2007,4346.46, 0.52 ,18,13,5,,
JPN,10/31/2007,16737.63, 0.52 ,87,9,5,,
BRA,10/1/2007,62340, 0.52 ,65,138,5,,
USA,11/16/2007,1458.74, 0.52 ,99,161,5,,
USA,3/5/2008,1333.7, 0.52 ,176,161,5,,
CAN,10/10/2007,17.26, 0.52 ,72,153,5,,
MEX,2/24/2009,18296.11, 0.52 ,429,167,5,,
CHN,6/8/2009,2768.34, 0.52 ,503,13,5,,
ITA,2/7/2008,33227, 0.53 ,157,101,5,,
AUS,10/29/2007,6808.2, 0.53 ,85,6,5,,
IND,4/29/2008,17378.46, 0.53 ,215,26,5,,
FRA,6/13/2008,4682.3, 0.53 ,248,97,5,,
ITA,6/24/2009,19040.6, 0.53 ,515,101,5,,
AUS,9/25/2008,4960.8, 0.53 ,322,6,5,,
USA,5/29/2008,1398.26, 0.53 ,237,161,5,,
FRA,10/23/2007,5705.05, 0.54 ,81,97,5,,
USA,12/26/2008,872.8, 0.54 ,388,161,5,,
IND,8/14/2008,14724.18, 0.54 ,292,26,5,,
CHN,4/14/2009,2527.18, 0.54 ,464,13,5,,
IND,6/24/2009,14422.73, 0.54 ,515,26,5,,
DEU,11/29/2007,7765.19, 0.54 ,108,99,5,,
USA,1/23/2009,831.95, 0.54 ,407,161,5,,
AUS,5/22/2009,3755.4, 0.54 ,492,6,5,,
JPN,4/10/2009,8964.11, 0.54 ,462,9,5,,
DEU,12/10/2008,4804.88, 0.54 ,376,99,5,,
CHN,3/27/2009,2374.44, 0.54 ,452,13,5,,
BRA,4/16/2009,46025, 0.54 ,466,138,5,,
USA,5/1/2009,877.52, 0.54 ,477,161,5,,
ITA,3/16/2009,14158, 0.54 ,443,101,5,,
MEX,5/26/2009,24640.08, 0.54 ,494,167,5,,
FRA,1/10/2008,5400.43, 0.54 ,137,97,5,,
IND,8/1/2008,14656.69, 0.54 ,283,26,5,,
USA,9/26/2007,1525.42, 0.54 ,62,161,5,,
CHN,12/16/2008,1975.01, 0.54 ,380,13,5,,
ITA,5/4/2009,19792, 0.54 ,478,101,5,,
FRA,5/20/2008,5054.88, 0.54 ,230,97,5,,
AUS,7/10/2007,6397.8, 0.54 ,6,6,5,,
FRA,5/11/2009,3248.67, 0.54 ,483,97,5,,
CAN,9/4/2007,16.61, 0.54 ,46,153,5,,
DEU,2/11/2009,4530.09, 0.54 ,420,99,5,,
MEX,1/12/2009,21162.27, 0.55 ,398,167,5,,
JPN,9/25/2007,16401.73, 0.55 ,61,9,5,,
CHN,6/22/2009,2896.3, 0.55 ,513,13,5,,
MEX,12/26/2008,22515.34, 0.55 ,388,167,5,,
AUS,5/12/2009,3863.6, 0.55 ,484,6,5,,
ITA,3/25/2008,31453, 0.55 ,190,101,5,,
FRA,7/26/2007,5675.05, 0.55 ,18,97,5,,
USA,8/14/2008,1292.93, 0.55 ,292,161,5,,
FRA,4/22/2009,3025.24, 0.55 ,470,97,5,,
MEX,12/28/2007,29700.19, 0.55 ,129,167,5,,
CAN,8/24/2007,16.36, 0.55 ,39,153,5,,
CHN,8/15/2008,2450.61, 0.56 ,293,13,5,,
USA,1/26/2009,836.57, 0.56 ,408,161,5,,
FRA,10/29/2007,5836.19, 0.56 ,85,97,5,,
JPN,10/9/2007,17159.9, 0.56 ,71,9,5,,
CHN,9/24/2007,5485.01, 0.56 ,60,13,5,,
CHN,3/24/2009,2338.42, 0.56 ,449,13,5,,
BRA,10/9/2007,63549, 0.56 ,71,138,5,,
AUS,1/7/2008,6240.4, 0.56 ,134,6,5,,
JPN,7/19/2007,18116.57, 0.56 ,13,9,5,,
CHN,1/18/2008,5180.51, 0.56 ,143,13,5,,
JPN,1/28/2009,8106.29, 0.56 ,410,9,5,,
CHN,4/2/2008,3347.88, 0.56 ,196,13,5,,
DEU,8/20/2008,6317.8, 0.56 ,296,99,5,,
MEX,2/5/2008,28086.97, 0.56 ,155,167,5,,
JPN,1/18/2008,13861.29, 0.56 ,143,9,5,,
MEX,12/18/2008,22347.17, 0.56 ,382,167,5,,
MEX,10/23/2007,32229.44, 0.57 ,81,167,5,,
JPN,4/15/2008,12990.58, 0.57 ,205,9,5,,
USA,3/31/2008,1322.7, 0.57 ,194,161,5,,
AUS,12/8/2008,3553.8, 0.57 ,374,6,5,,
MEX,5/22/2008,31245.68, 0.57 ,232,167,5,,
BRA,11/13/2008,35993, 0.57 ,357,138,5,,
DEU,5/6/2009,4880.71, 0.57 ,480,99,5,,
ITA,5/13/2009,19381, 0.57 ,485,101,5,,
USA,7/11/2007,1518.76, 0.57 ,7,161,5,,
FRA,10/15/2007,5807.44, 0.57 ,75,97,5,,
ITA,5/5/2008,34495, 0.57 ,219,101,5,,
IND,11/6/2007,19400.67, 0.57 ,91,26,5,,
AUS,3/3/2008,5510.7, 0.57 ,174,6,5,,
AUS,5/5/2009,3862.2, 0.58 ,479,6,5,,
FRA,2/8/2008,4709.65, 0.58 ,158,97,5,,
MEX,2/13/2008,29306.76, 0.58 ,161,167,5,,
BRA,4/23/2008,64948, 0.58 ,211,138,5,,
IND,10/31/2007,19837.99, 0.58 ,87,26,5,,
AUS,12/19/2007,6280.8, 0.58 ,122,6,5,,
USA,12/24/2008,868.15, 0.58 ,386,161,5,,
JPN,11/27/2007,15222.85, 0.58 ,106,9,5,,
ITA,6/25/2009,18940.6, 0.58 ,516,101,5,,
MEX,3/13/2009,19437.01, 0.58 ,442,167,5,,
BRA,7/25/2008,57199, 0.58 ,278,138,5,,
DEU,11/22/2007,7562.1, 0.58 ,103,99,5,,
AUS,2/23/2009,3304.1, 0.58 ,428,6,5,,
MEX,8/28/2008,26444.12, 0.58 ,302,167,5,,
JPN,4/18/2008,13476.45, 0.58 ,208,9,5,,
ITA,7/10/2007,42039, 0.58 ,6,101,5,,
USA,6/25/2008,1321.97, 0.58 ,256,161,5,,
FRA,3/18/2008,4582.59, 0.58 ,185,97,5,,
JPN,5/20/2009,9344.64, 0.59 ,490,9,5,,
CAN,10/15/2007,17.17, 0.59 ,75,153,5,,
ITA,9/8/2008,28429, 0.59 ,309,101,5,,
MEX,1/4/2008,28317.92, 0.59 ,133,167,5,,
USA,2/11/2008,1339.13, 0.59 ,159,161,5,,
DEU,10/11/2007,8033.69, 0.59 ,73,99,5,,
IND,1/2/2008,20465.3, 0.59 ,131,26,5,,
MEX,6/23/2008,29464.54, 0.59 ,254,167,5,,
DEU,5/30/2008,7096.79, 0.59 ,238,99,5,,
CHN,1/7/2008,5393.34, 0.59 ,134,13,5,,
MEX,5/8/2009,24085.58, 0.60 ,482,167,5,,
FRA,6/18/2008,4618.75, 0.60 ,251,97,5,,
MEX,6/30/2008,29395.49, 0.60 ,259,167,5,,
ITA,1/6/2009,20729, 0.60 ,394,101,5,,
IND,8/22/2007,14248.66, 0.60 ,37,26,5,,
ITA,6/26/2008,29373, 0.60 ,257,101,5,,
AUS,10/15/2007,6751.6, 0.60 ,75,6,5,,
MEX,2/17/2009,18853.93, 0.60 ,424,167,5,,
FRA,3/6/2009,2534.45, 0.60 ,437,97,5,,
MEX,4/22/2008,32039.72, 0.60 ,210,167,5,,
ITA,8/11/2008,29557, 0.60 ,289,101,5,,
CAN,5/8/2008,18.34, 0.60 ,222,153,5,,
USA,12/12/2007,1486.59, 0.61 ,117,161,5,,
BRA,9/14/2007,54671, 0.61 ,54,138,5,,
IND,4/9/2008,15790.51, 0.61 ,201,26,5,,
MEX,4/3/2009,20933.78, 0.61 ,457,167,5,,
USA,9/19/2007,1529.03, 0.61 ,57,161,5,,
IND,7/24/2007,15794.92, 0.61 ,16,26,5,,
CHN,4/11/2008,3492.89, 0.61 ,203,13,5,,
AUS,11/26/2007,6533.2, 0.61 ,105,6,5,,
JPN,9/6/2007,16257, 0.61 ,48,9,5,,
USA,6/11/2009,944.89, 0.61 ,506,161,5,,
ITA,11/24/2008,19899, 0.61 ,364,101,5,,
JPN,6/13/2008,13973.73, 0.61 ,248,9,5,,
DEU,10/23/2007,7842.79, 0.61 ,81,99,5,,
ITA,12/12/2008,19174, 0.61 ,378,101,5,,
ITA,7/23/2008,28841, 0.61 ,276,101,5,,
FRA,9/23/2008,4139.82, 0.61 ,320,97,5,,
USA,9/10/2008,1232.04, 0.61 ,311,161,5,,
FRA,1/25/2008,4878.12, 0.62 ,148,97,5,,
USA,8/7/2007,1476.71, 0.62 ,26,161,5,,
USA,1/29/2008,1362.3, 0.62 ,150,161,5,,
CAN,2/13/2008,16.31, 0.62 ,161,153,5,,
CHN,12/26/2007,5233.35, 0.62 ,127,13,5,,
DEU,11/23/2007,7608.96, 0.62 ,104,99,5,,
USA,8/20/2008,1274.54, 0.62 ,296,161,5,,
ITA,7/16/2007,42367, 0.62 ,10,101,5,,
AUS,3/30/2009,3554.2, 0.62 ,453,6,5,,
AUS,11/20/2007,6490.2, 0.62 ,101,6,5,,
DEU,11/13/2008,4649.52, 0.62 ,357,99,5,,
MEX,12/18/2007,29254.98, 0.62 ,121,167,5,,
IND,1/30/2008,17758.64, 0.62 ,151,26,5,,
AUS,12/17/2007,6331.8, 0.62 ,120,6,5,,
MEX,3/11/2008,29466.17, 0.62 ,180,167,5,,
IND,5/2/2008,17600.12, 0.62 ,218,26,5,,
DEU,3/20/2009,4068.74, 0.63 ,447,99,5,,
IND,11/26/2007,19247.54, 0.63 ,105,26,5,,
USA,12/18/2007,1454.98, 0.63 ,121,161,5,,
FRA,10/12/2007,5843.95, 0.63 ,74,97,5,,
BRA,9/19/2007,57264, 0.63 ,57,138,5,,
FRA,11/2/2007,5720.42, 0.63 ,89,97,5,,
IND,6/2/2008,16063.18, 0.63 ,239,26,5,,
AUS,9/16/2008,4799.9, 0.63 ,315,6,5,,
JPN,12/18/2008,8667.23, 0.64 ,382,9,5,,
JPN,8/8/2007,17029.28, 0.64 ,27,9,5,,
JPN,9/3/2008,12689.59, 0.64 ,306,9,5,,
CAN,7/20/2007,17.42, 0.64 ,14,153,5,,
AUS,4/21/2008,5664.2, 0.64 ,209,6,5,,
DEU,9/27/2007,7853.79, 0.64 ,63,99,5,,
ITA,11/2/2007,39706, 0.64 ,89,101,5,,
FRA,7/4/2007,6098.08, 0.64 ,2,97,5,,
FRA,5/26/2008,4937.84, 0.64 ,234,97,5,,
IND,9/14/2007,15603.8, 0.64 ,54,26,5,,
CHN,3/31/2009,2373.21, 0.64 ,454,13,5,,
USA,4/24/2008,1388.82, 0.64 ,212,161,5,,
JPN,5/12/2008,13743.36, 0.64 ,224,9,5,,
IND,5/12/2008,16860.9, 0.64 ,224,26,5,,
IND,4/25/2008,17125.98, 0.65 ,213,26,5,,
ITA,4/18/2008,33881, 0.65 ,208,101,5,,
MEX,7/18/2008,28169.77, 0.65 ,273,167,5,,
FRA,1/9/2008,5435.42, 0.65 ,136,97,5,,
JPN,12/26/2007,15653.54, 0.65 ,127,9,5,,
USA,4/25/2008,1397.84, 0.65 ,213,161,5,,
FRA,4/7/2008,4944.6, 0.65 ,199,97,5,,
MEX,9/22/2008,25131.91, 0.65 ,319,167,5,,
ITA,10/6/2008,23776, 0.65 ,329,101,5,,
USA,6/24/2009,900.94, 0.65 ,515,161,5,,
CAN,9/18/2007,16.94, 0.65 ,56,153,5,,
FRA,1/7/2009,3346.09, 0.65 ,395,97,5,,
DEU,8/6/2008,6561.39, 0.65 ,286,99,5,,
USA,11/25/2008,857.39, 0.66 ,365,161,5,,
FRA,6/26/2008,4426.19, 0.66 ,257,97,5,,
FRA,4/11/2008,4797.93, 0.66 ,203,97,5,,
FRA,8/14/2007,5478.66, 0.66 ,31,97,5,,
DEU,7/21/2008,6424.84, 0.66 ,274,99,5,,
CAN,11/30/2007,16.74, 0.66 ,109,153,5,,
ITA,8/3/2007,39375, 0.66 ,24,101,5,,
CAN,1/7/2008,16.7, 0.66 ,134,153,5,,
IND,7/10/2007,15009.88, 0.67 ,6,26,5,,
BRA,12/13/2007,62861, 0.67 ,118,138,5,,
JPN,7/9/2007,18261.98, 0.67 ,5,9,5,,
AUS,5/19/2008,6035, 0.67 ,229,6,5,,
ITA,1/8/2008,37571, 0.67 ,135,101,5,,
JPN,8/2/2007,16984.11, 0.67 ,23,9,5,,
DEU,12/7/2007,7994.07, 0.67 ,114,99,5,,
ITA,12/18/2007,38248, 0.67 ,121,101,5,,
CHN,3/20/2009,2281.09, 0.68 ,447,13,5,,
FRA,1/20/2009,2925.28, 0.68 ,404,97,5,,
IND,5/5/2008,17490.9, 0.68 ,219,26,5,,
FRA,11/15/2007,5561.13, 0.68 ,98,97,5,,
BRA,5/13/2008,70503, 0.68 ,225,138,5,,
ITA,8/22/2008,28090, 0.68 ,298,101,5,,
DEU,1/16/2009,4366.28, 0.68 ,402,99,5,,
CHN,7/31/2007,4471.03, 0.68 ,21,13,5,,
USA,5/27/2008,1385.35, 0.68 ,235,161,5,,
FRA,6/24/2009,3184.76, 0.68 ,515,97,5,,
MEX,9/13/2007,30302.23, 0.69 ,53,167,5,,
USA,2/26/2008,1381.29, 0.69 ,170,161,5,,
DEU,8/26/2008,6340.52, 0.69 ,300,99,5,,
USA,8/11/2008,1305.32, 0.69 ,289,161,5,,
AUS,12/22/2008,3492.3, 0.69 ,384,6,5,,
CHN,9/24/2008,2216.81, 0.69 ,321,13,5,,
BRA,4/11/2008,62585, 0.70 ,203,138,5,,
CAN,5/14/2009,13.03, 0.70 ,486,153,5,,
JPN,12/11/2008,8720.55, 0.70 ,377,9,5,,
MEX,6/6/2008,31149.06, 0.70 ,243,167,5,,
DEU,3/11/2009,3914.1, 0.70 ,440,99,5,,
DEU,3/9/2009,3692.03, 0.70 ,438,99,5,,
USA,7/10/2008,1253.39, 0.70 ,267,161,5,,
IND,8/18/2008,14645.66, 0.70 ,294,26,5,,
MEX,8/8/2008,27132.79, 0.70 ,288,167,5,,
USA,12/12/2008,879.73, 0.70 ,378,161,5,,
CHN,6/9/2009,2787.89, 0.71 ,504,13,5,,
CAN,10/2/2007,17.08, 0.71 ,66,153,5,,
JPN,6/2/2008,14440.14, 0.71 ,239,9,5,,
ITA,9/9/2008,28263, 0.71 ,310,101,5,,
BRA,11/26/2008,36470, 0.71 ,366,138,5,,
CAN,6/11/2009,14.19, 0.71 ,506,153,5,,
CAN,10/30/2008,12.77, 0.71 ,347,153,5,,
FRA,2/21/2008,4858.85, 0.71 ,167,97,5,,
JPN,11/17/2008,8522.58, 0.71 ,359,9,5,,
IND,2/26/2009,8954.86, 0.71 ,431,26,5,,
BRA,3/5/2009,37369, 0.71 ,436,138,5,,
IND,12/30/2008,9716.16, 0.71 ,390,26,5,,
MEX,7/19/2007,32150.65, 0.71 ,13,167,5,,
MEX,10/16/2008,20457.93, 0.71 ,337,167,5,,
ITA,7/31/2008,28331, 0.71 ,282,101,5,,
JPN,9/11/2007,15877.67, 0.71 ,51,9,5,,
BRA,4/22/2008,65413, 0.72 ,210,138,5,,
FRA,4/28/2008,5012.75, 0.72 ,214,97,5,,
CHN,4/2/2009,2425.29, 0.72 ,456,13,5,,
FRA,1/22/2009,2869.62, 0.72 ,406,97,5,,
BRA,7/30/2007,54573, 0.72 ,20,138,5,,
DEU,10/5/2007,8002.18, 0.72 ,69,99,5,,
CHN,4/21/2008,3116.98, 0.72 ,209,13,5,,
USA,8/1/2007,1465.81, 0.72 ,22,161,5,,
ITA,9/24/2007,40019, 0.72 ,60,101,5,,
USA,2/12/2008,1348.86, 0.73 ,160,161,5,,
JPN,6/18/2008,14452.82, 0.73 ,251,9,5,,
IND,11/14/2007,19929.06, 0.73 ,97,26,5,,
BRA,6/6/2008,69786, 0.73 ,243,138,5,,
FRA,11/30/2007,5670.57, 0.73 ,109,97,5,,
DEU,8/11/2008,6609.63, 0.73 ,289,99,5,,
ITA,11/23/2007,38012, 0.73 ,104,101,5,,
CHN,9/14/2007,5312.18, 0.73 ,54,13,5,,
FRA,2/23/2009,2727.87, 0.73 ,428,97,5,,
FRA,12/22/2008,3151.36, 0.73 ,384,97,5,,
BRA,6/23/2008,64640, 0.74 ,254,138,5,,
MEX,12/19/2008,22221.64, 0.74 ,383,167,5,,
MEX,1/7/2009,22117.51, 0.74 ,395,167,5,,
AUS,8/16/2007,5712.2, 0.74 ,33,6,5,,
FRA,9/19/2007,5730.82, 0.74 ,57,97,5,,
IND,4/21/2009,10898.11, 0.74 ,469,26,5,,
IND,4/20/2009,10979.5, 0.75 ,468,26,5,,
CHN,6/2/2008,3459.04, 0.75 ,239,13,5,,
AUS,5/29/2008,5817.2, 0.75 ,237,6,5,,
AUS,1/8/2008,6205.7, 0.75 ,135,6,5,,
DEU,7/29/2008,6398.8, 0.75 ,280,99,5,,
BRA,6/18/2008,67090, 0.75 ,251,138,5,,
USA,12/10/2007,1515.96, 0.75 ,115,161,5,,
AUS,8/13/2007,6027.5, 0.75 ,30,6,5,,
JPN,5/29/2009,9522.5, 0.75 ,497,9,5,,
AUS,4/23/2009,3695.8, 0.75 ,471,6,5,,
FRA,1/8/2009,3324.33, 0.75 ,396,97,5,,
CAN,7/30/2008,17.39, 0.75 ,281,153,5,,
JPN,12/11/2007,16044.72, 0.76 ,116,9,5,,
USA,1/16/2009,850.12, 0.76 ,402,161,5,,
MEX,7/2/2008,28680.83, 0.76 ,261,167,5,,
MEX,11/13/2008,19710.1, 0.76 ,357,167,5,,
DEU,6/13/2008,6765.32, 0.76 ,248,99,5,,
CAN,10/12/2007,17.3, 0.76 ,74,153,5,,
CHN,7/14/2008,2878.26, 0.76 ,269,13,5,,
MEX,4/27/2009,21827.11, 0.76 ,473,167,5,,
DEU,10/29/2007,8009.67, 0.76 ,85,99,5,,
FRA,1/24/2008,4915.29, 0.76 ,147,97,5,,
DEU,7/14/2008,6200.25, 0.76 ,269,99,5,,
MEX,9/27/2007,30528, 0.77 ,63,167,5,,
USA,5/6/2008,1418.26, 0.77 ,220,161,5,,
DEU,7/6/2007,8048.32, 0.77 ,4,99,5,,
DEU,7/3/2008,6353.74, 0.77 ,262,99,5,,
BRA,8/7/2008,57018, 0.77 ,287,138,5,,
